2026-03-10T02:31:02+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES:  | ERR: SSL certificate problem: self signed certificate in certificate chain
2026-03-13T20:09:31+00:00 | TOKEN: 81644488... | METHOD: sendPhoto | RES: {"ok":true,"result":{"message_id":327,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773432573,"photo":[{"file_id":"AgACAgUAAxkBAAIBRmm0bvwtKe1db7Qx_WFgy74gQRvKAALeDmsbYGqgVcKzoCWp_GvGAQADAgADcwADOgQ","file_unique_id":"AQAD3g5rG2BqoFV4","file_size":1091,"width":40,"height":90},{"file_id":"AgACAgUAAxkBAAIBRmm0bvwtKe1db7Qx_WFgy74gQRvKAALeDmsbYGqgVcKzoCWp_GvGAQADAgADbQADOgQ","file_unique_id":"AQAD3g5rG2BqoFVy","file_size":20254,"width":144,"height":320},{"file_id":"AgACAgUAAxkBAAIBRmm0bvwtKe1db7Qx_WFgy74gQRvKAALeDmsbYGqgVcKzoCWp_GvGAQADAgADeAADOgQ","file_unique_id":"AQAD3g5rG2BqoFV9","file_size":98026,"width":360,"height":800},{"file_id":"AgACAgUAAxkBAAIBRmm0bvwtKe1db7Qx_WFgy74gQRvKAALeDmsbYGqgVcKzoCWp_GvGAQADAgADeQADOgQ","file_unique_id":"AQAD3g5rG2BqoFV-","file_size":191580,"width":576,"height":1280}],"caption":"\ud83d\udcb0 Withdrawal Credited\n\nPlayer Rajani (@Rajani1708) has sent $100.00 toward your withdrawal request.\nThis amount has been deposited into your account.\n\nThis payment: $100.00\nTotal requested: $100.00\nPaid so far: $100.00 of $100.00\nRemaining: $0.00\n\nPayment method: venmo\nReference: WD-2 / PART-3\n\nPlease wait at least 10 minutes before pressing 'Didn't Receive' as notifications and transfers can sometimes take a few minutes to process.\n\nReceipt attached below.","caption_entities":[{"offset":0,"length":22,"type":"bold"},{"offset":31,"length":8,"type":"bold"},{"offset":39,"length":11,"type":"mention"},{"offset":39,"length":11,"type":"bold"},{"offset":50,"length":1,"type":"bold"},{"offset":61,"length":7,"type":"bold"},{"offset":122,"length":27,"type":"bold"},{"offset":166,"length":7,"type":"bold"},{"offset":191,"length":7,"type":"bold"},{"offset":212,"length":7,"type":"bold"},{"offset":242,"length":5,"type":"bold"},{"offset":297,"length":140,"type":"italic"}],"reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udea8 Didn't Receive","callback_data":"DISPUTE_SPLIT_3"}]]}}} | ERR: 
2026-03-13T20:09:32+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":328,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773432574,"text":"\u2705 All payment receipts have been submitted.\nYour deposit has been approved and your wallet is credited instantly! Recipients have 10 minutes to review the payment.","entities":[{"offset":2,"length":41,"type":"bold"}]}} | ERR: 
2026-03-13T20:09:59+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-13T20:10:00+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":329,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8596579399,"first_name":"Goga","last_name":"Lokhande","username":"Goga1708","type":"private"},"date":1773432601,"text":"\ud83d\udea8 DISPUTE: Split #3\nRecipient claimed they didn't receive payment.","entities":[{"offset":3,"length":17,"type":"bold"}]}} | ERR: 
2026-03-13T20:10:00+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":330,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773432602,"text":"\ud83d\udea8 Dispute Filed.\nWe have notified the Bookie and Admin. Please provide proof to support your claim if requested.","entities":[{"offset":3,"length":14,"type":"bold"}]}} | ERR: 
2026-03-13T20:10:01+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":false,"error_code":400,"description":"Bad Request: there is no text in the message to edit"} | ERR: 
2026-03-13T20:10:02+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":331,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8596579399,"first_name":"Goga","last_name":"Lokhande","username":"Goga1708","type":"private"},"date":1773432603,"text":"\u26a0\ufe0f Split Disputed!\n\nSplit ID: #3\nDeposit ID: #3\nDepositor: Rajani\nAmount: $100.00\nNotified At: 01:39:31\n\nThe recipient claims they did NOT receive this payment. Please check your dashboard and resolve manually.","entities":[{"offset":3,"length":15,"type":"bold"},{"offset":30,"length":2,"type":"bold"},{"offset":45,"length":2,"type":"bold"},{"offset":59,"length":6,"type":"bold"},{"offset":74,"length":7,"type":"bold"},{"offset":95,"length":8,"type":"bold"}]}} | ERR: 
2026-03-13T20:24:12+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":333,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773433453,"text":"Welcome to Vijay48's bookie bot!","entities":[{"offset":11,"length":7,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"}]]}}} | ERR: 
2026-03-13T20:24:14+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-13T20:24:15+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":333,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773433453,"edit_date":1773433456,"text":"Welcome to Vijay48's bookie bot!\n\n\u2794 You selected: Withdraw","entities":[{"offset":34,"length":24,"type":"bold"}]}} | ERR: 
2026-03-13T20:24:16+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":334,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773433457,"text":"How much would you like to withdraw? (Your available balance is $100.00)"}} | ERR: 
2026-03-13T20:24:25+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":336,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773433466,"text":"Please select a payout method to receive your $50:","reply_markup":{"inline_keyboard":[[{"text":"\u2705 Saved: venmo ($vijay)","callback_data":"WITHDRAW_METHOD_1"}],[{"text":"\u2705 Saved: venmo ($vijay)","callback_data":"WITHDRAW_METHOD_2"}],[{"text":"venmo","callback_data":"SET_METHOD_NAME_venmo"},{"text":"paypal","callback_data":"SET_METHOD_NAME_paypal"}],[{"text":"\u2795 Other Method","callback_data":"ADD_PAYOUT_METHOD"}]]}}} | ERR: 
2026-03-13T20:24:30+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-13T20:24:31+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":337,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773433472,"text":"Great. Now please enter your Handle/Address for venmo in chat:"}} | ERR: 
2026-03-13T20:25:06+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":339,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773433508,"text":"\u2705 Withdrawal Requested!\n$50 has been locked and added to the payout queue. We will notify you when it is processed.","entities":[{"offset":2,"length":21,"type":"bold"}]}} | ERR: 
2026-03-13T20:25:07+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":340,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8596579399,"first_name":"Goga","last_name":"Lokhande","username":"Goga1708","type":"private"},"date":1773433509,"text":"\ud83c\udfe7 New Withdrawal Request\n\nPlayer: Vijay48 (@)\nAmount: $50\nMethod: venmo (@vijhvt)\nStatus: Queued","entities":[{"offset":3,"length":22,"type":"bold"},{"offset":35,"length":7,"type":"bold"},{"offset":55,"length":3,"type":"bold"},{"offset":74,"length":7,"type":"mention"}]}} | ERR: 
2026-03-13T20:25:17+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":342,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773433518,"text":"Welcome to Rajani's bookie bot!","entities":[{"offset":11,"length":6,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"}]]}}} | ERR: 
2026-03-13T20:25:19+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-13T20:25:20+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":342,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773433518,"edit_date":1773433521,"text":"Welcome to Rajani's bookie bot!\n\n\u2794 You selected: Deposit","entities":[{"offset":33,"length":23,"type":"bold"}]}} | ERR: 
2026-03-13T20:25:21+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":343,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773433522,"text":"How much would you like to deposit? (Please type a number, e.g. 50)"}} | ERR: 
2026-03-13T20:25:26+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":345,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773433528,"text":"Please select the wallet you want to use for this $50 deposit:","reply_markup":{"inline_keyboard":[[{"text":"Wallet: venmo","callback_data":"DEPOSIT_METHOD_venmo"},{"text":"Wallet: paypal","callback_data":"DEPOSIT_METHOD_paypal"}]]}}} | ERR: 
2026-03-13T20:25:32+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-13T20:25:33+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":345,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773433528,"edit_date":1773433534,"text":"Please select the wallet you want to use for this $50 deposit:\n\n\u2794 Wallet selected is venmo","entities":[{"offset":64,"length":26,"type":"bold"}]}} | ERR: 
2026-03-13T20:25:34+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":346,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773433535,"text":"Step 1 of 1\nSend $50.00 to Vijay48\n\nMethod: venmo\nHandle: $vijay\n\n\ud83d\udcf8 After sending the payment, upload the receipt here.","entities":[{"offset":0,"length":11,"type":"bold"},{"offset":17,"length":6,"type":"bold"},{"offset":27,"length":7,"type":"bold"},{"offset":44,"length":5,"type":"code"},{"offset":58,"length":6,"type":"code"}]}} | ERR: 
2026-03-13T20:26:38+00:00 | TOKEN: 81644488... | METHOD: sendPhoto | RES: {"ok":true,"result":{"message_id":348,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773433599,"photo":[{"file_id":"AgACAgUAAxkBAAIBW2m0cv5E-5qIYgAB6RL6oV2Sh_Dj-AAC4Q5rG2BqoFXFaeAhd1N1ZwEAAwIAA3MAAzoE","file_unique_id":"AQAD4Q5rG2BqoFV4","file_size":862,"width":90,"height":40},{"file_id":"AgACAgUAAxkBAAIBW2m0cv5E-5qIYgAB6RL6oV2Sh_Dj-AAC4Q5rG2BqoFXFaeAhd1N1ZwEAAwIAA20AAzoE","file_unique_id":"AQAD4Q5rG2BqoFVy","file_size":12314,"width":320,"height":144},{"file_id":"AgACAgUAAxkBAAIBW2m0cv5E-5qIYgAB6RL6oV2Sh_Dj-AAC4Q5rG2BqoFXFaeAhd1N1ZwEAAwIAA3gAAzoE","file_unique_id":"AQAD4Q5rG2BqoFV9","file_size":44177,"width":800,"height":359},{"file_id":"AgACAgUAAxkBAAIBW2m0cv5E-5qIYgAB6RL6oV2Sh_Dj-AAC4Q5rG2BqoFXFaeAhd1N1ZwEAAwIAA3kAAzoE","file_unique_id":"AQAD4Q5rG2BqoFV-","file_size":65236,"width":1280,"height":574}],"caption":"\ud83d\udcb0 Withdrawal Credited\n\nPlayer Rajani (@Rajani1708) has sent $50.00 toward your withdrawal request.\nThis amount has been deposited into your account.\n\nThis payment: $50.00\nTotal requested: $50.00\nPaid so far: $50.00 of $50.00\nRemaining: $0.00\n\nPayment method: venmo\nReference: WD-3 / PART-4\n\nPlease wait at least 10 minutes before pressing 'Didn't Receive' as notifications and transfers can sometimes take a few minutes to process.\n\nReceipt attached below.","caption_entities":[{"offset":0,"length":22,"type":"bold"},{"offset":31,"length":8,"type":"bold"},{"offset":39,"length":11,"type":"mention"},{"offset":39,"length":11,"type":"bold"},{"offset":50,"length":1,"type":"bold"},{"offset":61,"length":6,"type":"bold"},{"offset":121,"length":27,"type":"bold"},{"offset":165,"length":6,"type":"bold"},{"offset":189,"length":6,"type":"bold"},{"offset":209,"length":6,"type":"bold"},{"offset":237,"length":5,"type":"bold"},{"offset":292,"length":140,"type":"italic"}],"reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udea8 Didn't Receive","callback_data":"DISPUTE_SPLIT_4"}]]}}} | ERR: 
2026-03-13T20:26:38+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":349,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773433600,"text":"\u2705 All payment receipts have been submitted.\nYour deposit has been approved and your wallet is credited instantly! Recipients have 10 minutes to review the payment.","entities":[{"offset":2,"length":41,"type":"bold"}]}} | ERR: 
2026-03-13T20:27:02+00:00 | TOKEN: 81644488... | METHOD: getFile | RES: {"ok":true,"result":{"file_id":"AgACAgUAAxkBAAIBW2m0cv5E-5qIYgAB6RL6oV2Sh_Dj-AAC4Q5rG2BqoFXFaeAhd1N1ZwEAAwIAA3kAAzoE","file_unique_id":"AQAD4Q5rG2BqoFV-","file_size":65236,"file_path":"photos/file_7.jpg"}} | ERR: 
2026-03-13T20:27:15+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-13T20:27:16+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":350,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8596579399,"first_name":"Goga","last_name":"Lokhande","username":"Goga1708","type":"private"},"date":1773433637,"text":"\ud83d\udea8 DISPUTE: Split #4\nRecipient claimed they didn't receive payment.","entities":[{"offset":3,"length":17,"type":"bold"}]}} | ERR: 
2026-03-13T20:27:17+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":351,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773433638,"text":"We have notified the bookie and Admin."}} | ERR: 
2026-03-13T20:27:18+00:00 | TOKEN: 81644488... | METHOD: editMessageCaption | RES: {"ok":true,"result":{"message_id":348,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773433599,"edit_date":1773433639,"photo":[{"file_id":"AgACAgUAAxkBAAIBW2m0cv5E-5qIYgAB6RL6oV2Sh_Dj-AAC4Q5rG2BqoFXFaeAhd1N1ZwEAAwIAA3MAAzoE","file_unique_id":"AQAD4Q5rG2BqoFV4","file_size":862,"width":90,"height":40},{"file_id":"AgACAgUAAxkBAAIBW2m0cv5E-5qIYgAB6RL6oV2Sh_Dj-AAC4Q5rG2BqoFXFaeAhd1N1ZwEAAwIAA20AAzoE","file_unique_id":"AQAD4Q5rG2BqoFVy","file_size":12314,"width":320,"height":144},{"file_id":"AgACAgUAAxkBAAIBW2m0cv5E-5qIYgAB6RL6oV2Sh_Dj-AAC4Q5rG2BqoFXFaeAhd1N1ZwEAAwIAA3gAAzoE","file_unique_id":"AQAD4Q5rG2BqoFV9","file_size":44177,"width":800,"height":359},{"file_id":"AgACAgUAAxkBAAIBW2m0cv5E-5qIYgAB6RL6oV2Sh_Dj-AAC4Q5rG2BqoFXFaeAhd1N1ZwEAAwIAA3kAAzoE","file_unique_id":"AQAD4Q5rG2BqoFV-","file_size":65236,"width":1280,"height":574}],"caption":"\ud83d\udcb0 Withdrawal Credited\n\nPlayer Rajani (@Rajani1708) has sent $50.00 toward your withdrawal request.\nThis amount has been deposited into your account.\n\nThis payment: $50.00\nTotal requested: $50.00\nPaid so far: $50.00 of $50.00\nRemaining: $0.00\n\nPayment method: venmo\nReference: WD-3 / PART-4\n\nPlease wait at least 10 minutes before pressing 'Didn't Receive' as notifications and transfers can sometimes take a few minutes to process.\n\nReceipt attached below.\n\n\u274c DISPUTED","caption_entities":[{"offset":39,"length":11,"type":"mention"},{"offset":461,"length":8,"type":"bold"}]}} | ERR: 
2026-03-13T20:27:18+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":352,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8596579399,"first_name":"Goga","last_name":"Lokhande","username":"Goga1708","type":"private"},"date":1773433640,"text":"\u26a0\ufe0f Split Disputed!\n\nSplit ID: #4\nDeposit ID: #4\nDepositor: Rajani\nAmount: $50.00\nNotified At: 01:56:37\n\nThe recipient claims they did NOT receive this payment. Please check your dashboard and resolve manually.","entities":[{"offset":3,"length":15,"type":"bold"},{"offset":30,"length":2,"type":"bold"},{"offset":45,"length":2,"type":"bold"},{"offset":59,"length":6,"type":"bold"},{"offset":74,"length":6,"type":"bold"},{"offset":94,"length":8,"type":"bold"}]}} | ERR: 
2026-03-13T20:55:23+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":354,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773435324,"text":"Welcome to Vijay48's bookie bot!","entities":[{"offset":11,"length":7,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"}]]}}} | ERR: 
